proof,compressed?,length,resOnlyLength,compressedLengthAll,compressedLengthResOnly,compressTime,compressRatio,compressSpeed,compressRatioRes,compressSpeedRes,numFOSub,totalTime
SET\SET850-2.spass,1,7,3,7,3,2216747,0.0,0.0,0.0,0.0,0,4157227
SET\SET824-2.spass,1,4,2,4,2,737449,0.0,0.0,0.0,0.0,0,1653572
SYN\SYN343-1.spass,1,5,1,5,1,344142,0.0,0.0,0.0,0.0,0,1329241
SYN\SYN073-1.spass,1,4,2,4,2,1402620,0.0,0.0,0.0,0.0,0,1283380
SWV\SWV247-2.spass,1,38,26,38,26,38956345,0.0,0.0,0.0,0.0,0,45694642
SWV\SWV288-2.spass,1,17,8,17,8,86350420,0.0,0.0,0.0,0.0,0,12801148
SWV\SWV245-2.spass,1,19,11,19,11,12635680,0.0,0.0,0.0,0.0,0,21367288
MGT\MGT015-1.spass,1,42,23,42,21,110286669,0.0,0.0,0.047619047619047616,1.813455803982982E-8,1,86096899
SYN\SYN670-1.spass,1,14,7,14,7,10651541,0.0,0.0,0.0,0.0,0,7970312
SWB\SWB012+2.spass,1,41,22,41,22,30898715,0.0,0.0,0.0,0.0,0,45766185
SYN\SYN586-1.spass,1,14,7,14,7,11652416,0.0,0.0,0.0,0.0,0,14562952
TOP\TOP001-2.spass,1,33,16,33,16,22479697,0.0,0.0,0.0,0.0,0,40325945
SWV\SWV272-2.spass,1,18,9,18,9,6637401,0.0,0.0,0.0,0.0,0,12354642
GRP\GRP001+6.spass,1,26,16,26,16,23396187,0.0,0.0,0.0,0.0,0,26046966
GRP\GRP004-1.spass,1,12,7,12,7,6264274,0.0,0.0,0.0,0.0,0,12758222
SWV\SWV011+1.spass,1,5,2,5,2,1141027,0.0,0.0,0.0,0.0,0,3171028
COL\COL102-2.spass,1,11,5,11,5,8557335,0.0,0.0,0.0,0.0,0,16129938
SEU\SEU167+3.spass,1,11,5,11,5,3110490,0.0,0.0,0.0,0.0,0,7480147
SYN\SYN583-1.spass,1,18,9,18,9,10012419,0.0,0.0,0.0,0.0,0,13884939
SYN\SYN581-1.spass,1,18,9,18,9,11025769,0.0,0.0,0.0,0.0,0,15347362
GRP\GRP003-1.spass,1,15,10,15,10,15560158,0.0,0.0,0.0,0.0,0,17896144
MGT\MGT036+1.spass,1,34,21,34,21,27425003,0.0,0.0,0.0,0.0,0,30451476
SWV\SWV358-2.spass,1,15,8,15,8,12449300,0.0,0.0,0.0,0.0,0,12750517
SWV\SWV356-2.spass,1,7,3,7,3,1644032,0.0,0.0,0.0,0.0,0,5564249
SWV\SWV341-2.spass,1,7,3,7,3,2132730,0.0,0.0,0.0,0.0,0,3859312
SWV\SWV315-2.spass,1,24,10,24,10,9388340,0.0,0.0,0.0,0.0,0,25967717
SWV\SWV313-2.spass,1,15,7,15,7,4409280,0.0,0.0,0.0,0.0,0,14125620
SET\SET834-2.spass,1,23,11,23,11,35017419,0.0,0.0,0.0,0.0,0,13043295
SYN\SYN325-1.spass,1,6,3,6,3,1826744,0.0,0.0,0.0,0.0,0,3303841
SET\SET819-2.spass,1,3,1,3,1,219767,0.0,0.0,0.0,0.0,0,999774
