proof,compressed?,length,resOnlyLength,compressedLengthAll,compressedLengthResOnly,compressTime,compressRatio,compressSpeed,compressRatioRes,compressSpeedRes,numFOSub,totalTime
\SYN\SYN593-1.spass,0,13,6,13,6,436997,0.0,0.0,0.0,0.0,0,8398080
\LAT\LAT271-2.spass,0,7,3,7,3,149613,0.0,0.0,0.0,0.0,0,1950499
\SWV\SWV364-2.spass,0,9,4,9,4,276725,0.0,0.0,0.0,0.0,0,2395391
\SWV\SWV323-2.spass,0,37,17,37,17,1731014,0.0,0.0,0.0,0.0,0,14649072
\SET\SET859-2.spass,0,7,3,7,3,155929,0.0,0.0,0.0,0.0,0,1905891
\SWV\SWV321-2.spass,0,24,10,24,10,778463,0.0,0.0,0.0,0.0,0,7511454
\SET\SET829-2.spass,0,7,3,7,3,125533,0.0,0.0,0.0,0.0,0,1708907
\SWV\SWV239-2.spass,0,12,5,12,5,318570,0.0,0.0,0.0,0.0,0,3654669
\SYN\SYN035-1.spass,0,9,6,9,6,306727,0.0,0.0,0.0,0.0,0,3657827
\SYN\SYN048-1.spass,0,3,1,3,1,71451,0.0,0.0,0.0,0.0,0,958867
\SYN\SYN677-1.spass,0,14,7,14,7,442524,0.0,0.0,0.0,0.0,0,5089613
\CSR\CSR054+1.spass,0,5,2,5,2,105795,0.0,0.0,0.0,0.0,0,1371784
\SYN\SYN632-1.spass,1,24,13,24,12,20615049,0.0,0.0,0.041666666666666664,4.850825239367609E-8,0,10217915
\LCL\LCL439-2.spass,0,13,6,13,6,419233,0.0,0.0,0.0,0.0,0,5427527
\SWV\SWV320-2.spass,0,7,3,7,3,158693,0.0,0.0,0.0,0.0,0,1967078
\SYN\SYN604-1.spass,0,26,15,26,15,2698959,0.0,0.0,0.0,0.0,0,11574303
\COL\COL124-2.spass,0,6,2,6,2,192247,0.0,0.0,0.0,0.0,0,3451763
\SWV\SWV264-2.spass,0,5,2,5,2,116848,0.0,0.0,0.0,0.0,0,1257699
\COL\COL122-2.spass,0,5,2,5,2,139349,0.0,0.0,0.0,0.0,0,1453894
\TOP\TOP004-2.spass,0,3,1,3,1,106979,0.0,0.0,0.0,0.0,0,1069400
\SWV\SWV277-2.spass,0,9,4,9,4,308306,0.0,0.0,0.0,0.0,0,3012793
\PUZ\PUZ008-3.spass,0,49,31,49,31,26297983,0.0,0.0,0.0,0.0,0,106576746
\MGT\MGT004-1.spass,0,47,29,48,29,107084800,-0.02127659574468085,-9.33839349748984E-9,0.0,0.0,0,632036659
\SWB\SWB003+2.spass,0,3,1,3,1,63556,0.0,0.0,0.0,0.0,0,679379
\MGT\MGT002-1.spass,1,31,17,30,15,19608416,0.03225806451612903,5.0998510027531034E-8,0.06451612903225806,1.0199702005506207E-7,0,63226798
\SWV\SWV291-2.spass,0,23,11,23,11,1777595,0.0,0.0,0.0,0.0,0,14012722
\PUZ\PUZ035-5.spass,0,9,6,9,6,377388,0.0,0.0,0.0,0.0,0,4164697
\SYN\SYN588-1.spass,0,7,3,7,3,283436,0.0,0.0,0.0,0.0,0,4654986
\SWB\SWB030+2.spass,1,22,12,22,11,2893181,0.0,0.0,0.045454545454545456,3.4564031769875443E-7,0,4904473
\MGT\MGT003-1.spass,1,31,17,30,15,20248318,0.03225806451612903,4.9386818203862665E-8,0.06451612903225806,9.877363640772533E-8,0,59591078
\COM\COM011-2.spass,0,27,15,27,15,3581638,0.0,0.0,0.0,0.0,0,9340762
\SWV\SWV305-2.spass,0,30,16,30,16,3680329,0.0,0.0,0.0,0.0,0,11798525
\SET\SET836-2.spass,0,7,3,7,3,128296,0.0,0.0,0.0,0.0,0,1727066
\SYN\SYN654-1.spass,0,17,9,17,9,5096720,0.0,0.0,0.0,0.0,0,21843140
\LCL\LCL433-2.spass,0,15,7,15,7,645429,0.0,0.0,0.0,0.0,0,8360184
\SET\SET850-2.spass,0,7,3,7,3,240407,0.0,0.0,0.0,0.0,0,2705671
\CAT\CAT007-3.spass,0,7,3,7,3,126717,0.0,0.0,0.0,0.0,0,2071295
\SYN\SYN557-1.spass,0,16,9,16,9,939129,0.0,0.0,0.0,0.0,0,4566560
\SYN\SYN341-1.spass,0,3,1,3,1,140533,0.0,0.0,0.0,0.0,0,1048082
\SWV\SWV286-2.spass,0,16,7,16,7,1338229,0.0,0.0,0.0,0.0,0,13803501
\SYN\SYN354-1.spass,0,14,7,14,7,374625,0.0,0.0,0.0,0.0,0,3425315
\COL\COL118-2.spass,0,9,4,9,4,274751,0.0,0.0,0.0,0.0,0,4069954
\SWV\SWV284-2.spass,0,12,6,12,6,646218,0.0,0.0,0.0,0.0,0,3407945
\COL\COL103-2.spass,0,3,1,3,1,139349,0.0,0.0,0.0,0.0,0,1520213
\SYN\SYN311-1.spass,0,19,13,19,13,1314939,0.0,0.0,0.0,0.0,0,7098143
\SWV\SWV256-2.spass,0,5,2,5,2,89215,0.0,0.0,0.0,0.0,0,1127429
\SYN\SYN082-1.spass,0,15,5,15,5,715696,0.0,0.0,0.0,0.0,0,3283991
\COL\COL116-2.spass,0,3,1,3,1,108164,0.0,0.0,0.0,0.0,0,864915
\SYN\SYN683-1.spass,0,14,7,14,7,454761,0.0,0.0,0.0,0.0,0,3247279
\SYN\SYN681-1.spass,0,14,7,14,7,412127,0.0,0.0,0.0,0.0,0,3813361
