proof,compressed?,length,resOnlyLength,compressedLengthAll,compressedLengthResOnly,compressTime,compressRatio,compressSpeed,compressRatioRes,compressSpeedRes,numFOSub,totalTime
\SYN\SYN656-1.spass,1,19,10,21,9,3868232,-0.10526315789473684,-5.170320704652668E-7,0.05263157894736842,2.585160352326334E-7,2,7176302
\CSR\CSR035+1.spass,0,5,2,5,2,34739,0.0,0.0,0.0,0.0,0,1087952
\SYN\SYN613-1.spass,0,20,11,20,11,108163,0.0,0.0,0.0,0.0,0,4462342
\SYN\SYN626-1.spass,1,16,8,18,7,1478368,-0.125,-1.3528431351327952E-6,0.0625,6.764215675663976E-7,2,3874152
\TOP\TOP022+1.spass,0,13,6,13,6,124349,0.0,0.0,0.0,0.0,0,3347941
\SET\SET835-2.spass,0,7,3,7,3,41055,0.0,0.0,0.0,0.0,0,1987211
\SWV\SWV258-2.spass,0,11,5,11,5,112506,0.0,0.0,0.0,0.0,0,4757226
\SYN\SYN014-2.spass,0,10,5,10,5,52108,0.0,0.0,0.0,0.0,0,2897522
\SET\SET631+3.spass,1,12,6,13,5,1153087,-0.08333333333333333,-8.672372509619829E-7,0.08333333333333333,8.672372509619829E-7,1,2738040
\SYN\SYN655-1.spass,0,17,9,17,9,242776,0.0,0.0,0.0,0.0,0,16168489
\SYN\SYN668-1.spass,0,14,7,14,7,76188,0.0,0.0,0.0,0.0,0,4165483
\SYN\SYN653-1.spass,0,18,9,18,9,234092,0.0,0.0,0.0,0.0,0,11185856
\SWV\SWV341-2.spass,0,7,3,7,3,48160,0.0,0.0,0.0,0.0,0,1399416
\SYN\SYN340-1.spass,0,3,1,3,1,22896,0.0,0.0,0.0,0.0,0,722012
\TOP\TOP021+1.spass,0,9,4,9,4,67109,0.0,0.0,0.0,0.0,0,3554399
\SET\SET834-2.spass,0,23,11,23,11,189879,0.0,0.0,0.0,0.0,0,7516188
\SYN\SYN312-1.spass,0,21,13,21,13,90005,0.0,0.0,0.0,0.0,0,3897048
\COL\COL117-2.spass,0,14,7,14,7,141323,0.0,0.0,0.0,0.0,0,7525662
\SWV\SWV257-2.spass,0,5,2,5,2,28422,0.0,0.0,0.0,0.0,0,981368
\SYN\SYN310-1.spass,0,19,13,19,13,70267,0.0,0.0,0.0,0.0,0,3640851
\SWV\SWV255-2.spass,0,12,6,12,6,151587,0.0,0.0,0.0,0.0,0,3370048
\SET\SET832-2.spass,0,7,3,7,3,70662,0.0,0.0,0.0,0.0,0,1449156
\SYN\SYN325-1.spass,0,6,3,6,3,873993,0.0,0.0,0.0,0.0,0,1896417
\SWB\SWB024+2.spass,0,24,12,24,12,122375,0.0,0.0,0.0,0.0,0,7183802
\SYN\SYN680-1.spass,0,14,7,14,7,65136,0.0,0.0,0.0,0.0,0,3207013
\SYN\SYN596-1.spass,0,13,6,13,6,81715,0.0,0.0,0.0,0.0,0,3138324
\SYN\SYN594-1.spass,0,23,12,23,12,270015,0.0,0.0,0.0,0.0,0,10086061
\SYN\SYN079+1.spass,0,7,3,7,3,41449,0.0,0.0,0.0,0.0,0,1575478
\SYN\SYN566-1.spass,0,32,18,32,18,465814,0.0,0.0,0.0,0.0,0,8889156
\GRP\GRP012+5.spass,0,21,13,21,13,21131383,0.0,0.0,0.0,0.0,0,54364857
\SWV\SWV280-2.spass,0,5,2,5,2,35923,0.0,0.0,0.0,0.0,0,1479947
\SET\SET046-5.spass,1,11,5,10,4,3370836,0.09090909090909091,2.9666231166393145E-7,0.09090909090909091,2.9666231166393145E-7,0,4452079
\COL\COL112-2.spass,0,5,2,5,2,44213,0.0,0.0,0.0,0.0,0,2001027
\COM\COM002-2.spass,0,21,12,21,12,77767,0.0,0.0,0.0,0.0,0,6190986
\SET\SET899+1.spass,0,7,3,7,3,47371,0.0,0.0,0.0,0.0,0,1164535
\SYN\SYN593-1.spass,0,13,6,13,6,202511,0.0,0.0,0.0,0.0,0,8998898
\LAT\LAT271-2.spass,0,7,3,7,3,54477,0.0,0.0,0.0,0.0,0,2266304
\SWV\SWV364-2.spass,0,9,4,9,4,61977,0.0,0.0,0.0,0.0,0,2950419
\SWV\SWV323-2.spass,0,37,17,37,17,445681,0.0,0.0,0.0,0.0,0,21630752
\SET\SET859-2.spass,0,7,3,7,3,53687,0.0,0.0,0.0,0.0,0,2031818
\SWV\SWV321-2.spass,0,24,10,24,10,164219,0.0,0.0,0.0,0.0,0,10846760
\SET\SET829-2.spass,0,7,3,7,3,302384,0.0,0.0,0.0,0.0,0,1948919
\SWV\SWV239-2.spass,0,12,5,12,5,167378,0.0,0.0,0.0,0.0,0,6181117
\SYN\SYN035-1.spass,0,9,6,9,6,199747,0.0,0.0,0.0,0.0,0,4373126
\SYN\SYN048-1.spass,0,3,1,3,1,35133,0.0,0.0,0.0,0.0,0,878336
\SYN\SYN677-1.spass,0,14,7,14,7,87636,0.0,0.0,0.0,0.0,0,5114877
\CSR\CSR054+1.spass,0,5,2,5,2,28423,0.0,0.0,0.0,0.0,0,1292437
\SYN\SYN632-1.spass,1,24,13,26,11,5013029,-0.08333333333333333,-3.989603890182961E-7,0.08333333333333333,3.989603890182961E-7,2,13562298
\LCL\LCL439-2.spass,0,13,6,13,6,105006,0.0,0.0,0.0,0.0,0,3820071
\SWV\SWV320-2.spass,0,7,3,7,3,35923,0.0,0.0,0.0,0.0,0,1401390
\SYN\SYN604-1.spass,1,26,15,31,14,5410155,-0.19230769230769232,-9.241879391625564E-7,0.038461538461538464,1.8483758783251127E-7,5,9099562
\COL\COL124-2.spass,0,6,2,6,2,62767,0.0,0.0,0.0,0.0,0,4480106
\SWV\SWV264-2.spass,0,5,2,5,2,30397,0.0,0.0,0.0,0.0,0,1005448
\COL\COL122-2.spass,0,5,2,5,2,43029,0.0,0.0,0.0,0.0,0,1361915
\TOP\TOP004-2.spass,0,3,1,3,1,24870,0.0,0.0,0.0,0.0,0,683720
\SWV\SWV277-2.spass,0,9,4,9,4,50924,0.0,0.0,0.0,0.0,0,1869178
\PUZ\PUZ008-3.spass,0,49,31,49,31,812807,0.0,0.0,0.0,0.0,0,77481082
