bin,luCompResRatio,rpiCompResRatio,lurpiCompResRatio,rpiluCompResRatio,binDescription
5,0.0,0.0,0.0,0.0,141-156
8,0.0,0.0,0.0,0.0,189-204
5,0.0,0.174496644295302,0.174496644295302,0.174496644295302,141-156
6,0.0,0.14534883720930233,0.14534883720930233,0.14534883720930233,157-172
8,0.0,0.0,0.0,0.0,189-204
7,0.0,0.0,0.0,0.0,173-188
3,0.0,0.11570247933884298,0.11570247933884298,0.11570247933884298,109-124
5,0.0,0.1267605633802817,0.1267605633802817,0.1267605633802817,141-156
9,0.0,0.0,0.0,0.0,205-220
6,0.0,0.0,0.0,0.0,157-172
6,0.4968944099378882,0.0,0.4968944099378882,0.5652173913043478,157-172
12,0.0,0.0,0.0,0.0,253-269
13,0.0,0.16608996539792387,0.18685121107266436,0.16608996539792387,270-293
4,0.0,0.0,0.0,0.0,125-140
8,0.0,0.0,0.0,0.0,189-204
7,0.0,0.0,0.0,0.0,173-188
8,0.0,0.135,0.135,0.135,189-204
9,0.0,0.14018691588785046,0.14953271028037382,0.14018691588785046,205-220
6,0.0,0.0,0.0,0.0,157-172
3,0.0,0.13793103448275862,0.15517241379310345,0.13793103448275862,109-124
6,0.0,0.11764705882352941,0.11764705882352941,0.11764705882352941,157-172
11,0.0,0.1506276150627615,0.15481171548117154,0.1506276150627615,237-252
6,0.0,0.14634146341463414,0.14634146341463414,0.14634146341463414,157-172
4,0.0,0.0,0.0,0.0,125-140
7,0.0,0.1340782122905028,0.1452513966480447,0.1340782122905028,173-188
8,0.0,0.0,0.0,0.0,189-204
7,0.0,0.0,0.0,0.0,173-188
11,0.0,0.0,0.0,0.0,237-252
7,0.0,0.1366120218579235,0.1366120218579235,0.1366120218579235,173-188
2,0.0,0.0,0.0,0.0, 93-108
6,0.0,0.1375,0.14375,0.1375,157-172
10,0.4349775784753363,0.0,0.4349775784753363,0.4349775784753363,221-236
9,0.0,0.0,0.0,0.0,205-220
8,0.0,0.0,0.0,0.0,189-204
9,0.0,0.0,0.0,0.0,205-220
13,0.0,0.0,0.0,0.0,270-293
2,0.0,0.0,0.0,0.0, 93-108
1,0.0,0.14457831325301204,0.14457831325301204,0.14457831325301204, 77-92
6,0.0,0.14012738853503184,0.14012738853503184,0.14012738853503184,157-172
9,0.568075117370892,0.0,0.568075117370892,0.647887323943662,205-220
12,0.0,0.0,0.0,0.0,253-269
8,0.0,0.14285714285714285,0.1477832512315271,0.14285714285714285,189-204
3,0.0,0.0,0.0,0.0,109-124
6,0.0,0.0,0.0,0.0,157-172
4,0.0,0.0,0.0,0.0,125-140
8,0.0,0.0,0.0,0.0,189-204
7,0.0,0.15053763440860216,0.16666666666666666,0.15053763440860216,173-188
6,0.0,0.13125,0.13125,0.13125,157-172
7,0.15517241379310345,0.0,0.15517241379310345,0.15517241379310345,173-188
10,0.0,0.0,0.0,0.0,221-236
8,0.0,0.1326530612244898,0.9948979591836735,0.1326530612244898,189-204
8,0.0,0.12886597938144329,0.13917525773195877,0.12886597938144329,189-204
2,0.0,0.0,0.0,0.0, 93-108
10,0.0,0.0,0.0,0.0,221-236
8,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,189-204
5,0.0,0.0,0.0,0.0,141-156
10,0.0,0.0,0.0,0.0,221-236
7,0.0,0.14204545454545456,0.14204545454545456,0.14204545454545456,173-188
5,0.0,0.0,0.0,0.0,141-156
8,0.0,0.15897435897435896,0.15897435897435896,0.15897435897435896,189-204
7,0.00546448087431694,0.0,0.00546448087431694,0.00546448087431694,173-188
8,0.0,0.0,0.0,0.0,189-204
9,0.004629629629629629,0.12962962962962962,0.12962962962962962,0.12962962962962962,205-220
7,0.0,0.1404494382022472,0.1404494382022472,0.1404494382022472,173-188
5,0.0,0.0,0.0,0.0,141-156
7,0.0,0.0,0.0,0.0,173-188
4,0.0,0.0,0.0,0.0,125-140
4,0.4765625,0.1796875,0.2265625,0.578125,125-140
9,0.0,0.0,0.0,0.0,205-220
6,0.0,0.0,0.0,0.0,157-172
4,0.0,0.14960629921259844,0.14960629921259844,0.14960629921259844,125-140
3,0.0,0.0,0.0,0.0,109-124
12,0.6654135338345865,0.0,0.6654135338345865,0.6654135338345865,253-269
3,0.0,0.0,0.0,0.0,109-124
5,0.0,0.12258064516129032,0.12258064516129032,0.12258064516129032,141-156
5,0.0,0.0,0.0,0.0,141-156
9,0.05454545454545454,0.12727272727272726,0.17272727272727273,0.17272727272727273,205-220
6,0.0,0.1464968152866242,0.15286624203821655,0.1464968152866242,157-172
7,0.0,0.0,0.0,0.0,173-188
11,0.0,0.0,0.0,0.0,237-252
7,0.0,0.14689265536723164,0.14689265536723164,0.14689265536723164,173-188
5,0.0,0.11643835616438356,0.13013698630136986,0.11643835616438356,141-156
7,0.0,0.1348314606741573,0.1348314606741573,0.1348314606741573,173-188
5,0.0,0.11971830985915492,0.11971830985915492,0.11971830985915492,141-156
7,0.0,0.0,0.0,0.0,173-188
7,0.0,0.0,0.0,0.0,173-188
3,0.0,0.0,0.0,0.0,109-124
6,0.0,0.0,0.0,0.0,157-172
7,0.0,0.0,0.0,0.0,173-188
4,0.5255474452554745,0.11678832116788321,0.5766423357664233,0.5766423357664233,125-140
5,0.8807947019867549,0.0,0.8807947019867549,0.8940397350993378,141-156
5,0.00641025641025641,0.0,0.00641025641025641,0.00641025641025641,141-156
5,0.0,0.11764705882352941,0.11764705882352941,0.11764705882352941,141-156
12,0.0,0.0,0.0,0.0,253-269
6,0.0,0.12574850299401197,0.12574850299401197,0.12574850299401197,157-172
7,0.0,0.13513513513513514,0.13513513513513514,0.13513513513513514,173-188
5,0.0,0.0,0.0,0.0,141-156
8,0.0,0.0,0.0,0.0,189-204
9,0.0,0.16972477064220184,0.16972477064220184,0.16972477064220184,205-220
7,0.0,0.0,0.0,0.0,173-188
8,0.0,0.0,0.0,0.0,189-204
11,0.0,0.0,0.0,0.0,237-252
1,0.0,0.11764705882352941,0.11764705882352941,0.11764705882352941, 77-92
10,0.0,0.0,0.0,0.0,221-236
5,0.0,0.14184397163120568,0.15602836879432624,0.14184397163120568,141-156
9,0.0,0.0,0.0,0.0,205-220
5,0.5555555555555556,0.0,0.5555555555555556,0.6041666666666666,141-156
7,0.0,0.0,0.0,0.0,173-188
4,0.0,0.14388489208633093,0.1510791366906475,0.14388489208633093,125-140
8,0.0,0.0,0.0,0.0,189-204
2,0.0,0.0,0.0,0.0, 93-108
3,0.0,0.14782608695652175,0.14782608695652175,0.14782608695652175,109-124
6,0.0,0.14619883040935672,0.14619883040935672,0.14619883040935672,157-172
5,0.0,0.1056338028169014,0.1056338028169014,0.1056338028169014,141-156
8,0.0,0.16,0.17,0.16,189-204
7,0.0,0.0,0.0,0.0,173-188
6,0.0,0.12195121951219512,0.12195121951219512,0.12195121951219512,157-172
9,0.0,0.0,0.0,0.0,205-220
4,0.0,0.1328125,0.1328125,0.1328125,125-140
8,0.0,0.0,0.0,0.0,189-204
7,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,173-188
4,0.0,0.15,0.4357142857142857,0.15,125-140
10,0.0,0.0,0.0,0.0,221-236
11,0.0,0.1638655462184874,0.1638655462184874,0.1638655462184874,237-252
6,0.0,0.12280701754385964,0.1286549707602339,0.12280701754385964,157-172
10,0.0,0.0,0.0,0.0,221-236
1,0.0,0.0,0.0,0.0, 77-92
9,0.1552511415525114,0.0,0.1552511415525114,0.1552511415525114,205-220
6,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,157-172
13,0.0,0.0,0.0,0.0,270-293
6,0.5393939393939394,0.0,0.5393939393939394,0.5393939393939394,157-172
8,0.0,0.11979166666666667,0.125,0.11979166666666667,189-204
6,0.0,0.0,0.0,0.0,157-172
4,0.0,0.12878787878787878,0.12878787878787878,0.12878787878787878,125-140
8,0.0,0.0,0.0,0.0,189-204
4,0.0,0.14388489208633093,0.14388489208633093,0.14388489208633093,125-140
11,0.0,0.0,0.0,0.0,237-252
8,0.0,0.0,0.0,0.0,189-204
10,0.0,0.0,0.0,0.0,221-236
2,0.0,0.17346938775510204,0.17346938775510204,0.17346938775510204, 93-108
5,0.0,0.13548387096774195,0.16129032258064516,0.13548387096774195,141-156
3,0.0,0.1440677966101695,0.15254237288135594,0.1440677966101695,109-124
4,0.0,0.0,0.0,0.0,125-140
9,0.4386792452830189,0.1509433962264151,0.1509433962264151,0.5141509433962265,205-220
4,0.0,0.13970588235294118,0.13970588235294118,0.13970588235294118,125-140
10,0.0,0.13901345291479822,0.18834080717488788,0.13901345291479822,221-236
9,0.0,0.0,0.0,0.0,205-220
8,0.0,0.14427860696517414,0.14427860696517414,0.14427860696517414,189-204
12,0.003745318352059925,0.0,0.003745318352059925,0.003745318352059925,253-269
6,0.0,0.13609467455621302,0.13609467455621302,0.13609467455621302,157-172
7,0.0,0.13793103448275862,0.13793103448275862,0.13793103448275862,173-188
8,0.0,0.1414141414141414,0.14646464646464646,0.1414141414141414,189-204
8,0.005154639175257732,0.0,0.005154639175257732,0.005154639175257732,189-204
10,0.33617021276595743,0.1574468085106383,0.16595744680851063,0.33617021276595743,221-236
4,0.0,0.13768115942028986,0.13768115942028986,0.13768115942028986,125-140
4,0.0,0.13768115942028986,0.13768115942028986,0.13768115942028986,125-140
4,0.0,0.0,0.0,0.0,125-140
7,0.0,0.0,0.0,0.0,173-188
7,0.0,0.0,0.0,0.0,173-188
6,0.0,0.10559006211180125,0.10559006211180125,0.10559006211180125,157-172
11,0.0,0.0,0.0,0.0,237-252
3,0.0,0.0,0.0,0.0,109-124
5,0.0,0.12056737588652482,0.46099290780141844,0.12056737588652482,141-156
6,0.00625,0.13125,0.13125,0.13125,157-172
6,0.0,0.0,0.0,0.0,157-172
3,0.0,0.0,0.0,0.0,109-124
9,0.0,0.0,0.0,0.0,205-220
4,0.0,0.07874015748031496,0.07874015748031496,0.07874015748031496,125-140
6,0.0,0.1165644171779141,0.12269938650306748,0.1165644171779141,157-172
4,0.0,0.0,0.0,0.0,125-140
7,0.0,0.0,0.0,0.0,173-188
11,0.0,0.0,0.0,0.0,237-252
4,0.0,0.13533834586466165,0.14285714285714285,0.13533834586466165,125-140
7,0.06043956043956044,0.0,0.06043956043956044,0.06043956043956044,173-188
7,0.0,0.0,0.0,0.0,173-188
7,0.0,0.0,0.0,0.0,173-188
3,0.0,0.0,0.0,0.0,109-124
5,0.0,0.12666666666666668,0.12666666666666668,0.12666666666666668,141-156
8,0.0,0.14432989690721648,0.2268041237113402,0.14432989690721648,189-204
6,0.0,0.0,0.0,0.0,157-172
7,0.0,0.0,0.0,0.0,173-188
5,0.0,0.11538461538461539,0.12179487179487179,0.11538461538461539,141-156
6,0.0,0.0,0.0,0.0,157-172
4,0.0,0.144,0.144,0.144,125-140
5,0.0,0.16774193548387098,0.5161290322580645,0.16774193548387098,141-156
4,0.0,0.12403100775193798,0.13178294573643412,0.12403100775193798,125-140
4,0.0,0.0,0.0,0.0,125-140
4,0.0,0.11811023622047244,0.11811023622047244,0.11811023622047244,125-140
8,0.0,0.14285714285714285,0.15306122448979592,0.14285714285714285,189-204
13,0.6548042704626335,0.0,0.6548042704626335,0.701067615658363,270-293
5,0.0,0.0,0.0,0.0,141-156
5,0.0,0.0,0.0,0.0,141-156
12,0.0,0.0,0.0,0.0,253-269
7,0.0,0.0,0.0,0.0,173-188
5,0.0,0.0,0.0,0.0,141-156
7,0.0,0.0,0.0,0.0,173-188
8,0.0,0.0,0.0,0.0,189-204
10,0.0,0.0,0.0,0.0,221-236
9,0.0,0.0,0.0,0.0,205-220
8,0.0,0.12105263157894737,0.17894736842105263,0.12105263157894737,189-204
12,0.0,0.13333333333333333,0.1450980392156863,0.13333333333333333,253-269
9,0.0,0.0,0.0,0.0,205-220
6,0.0,0.0,0.0,0.0,157-172
7,0.0,0.0,0.0,0.0,173-188
11,0.0,0.0,0.0,0.0,237-252
9,0.0,0.0,0.0,0.0,205-220
5,0.0,0.1267605633802817,0.1267605633802817,0.1267605633802817,141-156
5,0.0,0.1346153846153846,0.1346153846153846,0.1346153846153846,141-156
14,0.0,0.14968152866242038,0.16560509554140126,0.14968152866242038,294-368
4,0.0,0.0,0.0,0.0,125-140
5,0.0,0.1048951048951049,0.1048951048951049,0.1048951048951049,141-156
6,0.0,0.0,0.0,0.0,157-172
11,0.0,0.15079365079365079,0.15079365079365079,0.15079365079365079,237-252
6,0.0,0.0,0.0,0.0,157-172
5,0.0,0.0,0.0,0.0,141-156
5,0.14,0.15333333333333332,0.16666666666666666,0.2733333333333333,141-156
7,0.0,0.0,0.0,0.0,173-188
9,0.0,0.0,0.0,0.0,205-220
8,0.0,0.0,0.0,0.0,189-204
8,0.0049261083743842365,0.0,0.0049261083743842365,0.0049261083743842365,189-204
13,0.0,0.13448275862068965,0.13448275862068965,0.13448275862068965,270-293
7,0.0,0.16847826086956522,0.1793478260869565,0.16847826086956522,173-188
11,0.0,0.0,0.0,0.0,237-252
3,0.0,0.1504424778761062,0.5486725663716814,0.1504424778761062,109-124
3,0.0,0.10833333333333334,0.10833333333333334,0.10833333333333334,109-124
8,0.0,0.16176470588235295,0.20098039215686275,0.16176470588235295,189-204
3,0.0,0.14049586776859505,0.6446280991735537,0.14049586776859505,109-124
5,0.0,0.13815789473684212,0.9671052631578947,0.13815789473684212,141-156
10,0.26339285714285715,0.0,0.26339285714285715,0.26339285714285715,221-236
8,0.0,0.0,0.0,0.0,189-204
6,0.0,0.11801242236024845,0.11801242236024845,0.11801242236024845,157-172
9,0.0,0.0,0.0,0.0,205-220
5,0.0,0.14093959731543623,0.22818791946308725,0.14093959731543623,141-156
6,0.0,0.0,0.0,0.0,157-172
11,0.0,0.0,0.0,0.0,237-252
3,0.0,0.12195121951219512,0.12195121951219512,0.12195121951219512,109-124
12,0.0,0.0,0.0,0.0,253-269
6,0.0,0.0,0.0,0.0,157-172
9,0.0,0.0,0.0,0.0,205-220
4,0.0,0.136,0.136,0.136,125-140
4,0.0,0.11450381679389313,0.11450381679389313,0.11450381679389313,125-140
4,0.0,0.0,0.0,0.0,125-140
3,0.0,0.14166666666666666,0.15,0.14166666666666666,109-124
9,0.5215311004784688,0.14832535885167464,0.15311004784688995,0.5789473684210527,205-220
7,0.0,0.0,0.0,0.0,173-188
5,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,141-156
7,0.0,0.0,0.0,0.0,173-188
3,0.0,0.11926605504587157,0.11926605504587157,0.11926605504587157,109-124
6,0.0,0.12727272727272726,0.12727272727272726,0.12727272727272726,157-172
6,0.0,0.14545454545454545,0.4666666666666667,0.14545454545454545,157-172
6,0.0,0.0,0.0,0.0,157-172
6,0.0,0.12804878048780488,0.9878048780487805,0.12804878048780488,157-172
8,0.0,0.0,0.0,0.0,189-204
5,0.0,0.0,0.0,0.0,141-156
12,0.0,0.0,0.0,0.0,253-269
6,0.0,0.0,0.0,0.0,157-172
5,0.0,0.0,0.0,0.0,141-156
7,0.0,0.0,0.0,0.0,173-188
6,0.0,0.1301775147928994,0.1301775147928994,0.1301775147928994,157-172
1,0.0,0.16091954022988506,0.735632183908046,0.16091954022988506, 77-92
6,0.0,0.12738853503184713,0.1337579617834395,0.12738853503184713,157-172
5,0.0,0.12162162162162163,0.12162162162162163,0.12162162162162163,141-156
6,0.0,0.0,0.0,0.0,157-172
8,0.0,0.0,0.0,0.0,189-204
11,0.0,0.0,0.0,0.0,237-252
5,0.0,0.0,0.0,0.0,141-156
9,0.0,0.0,0.0,0.0,205-220
1,0.0,0.0,0.0,0.0, 77-92
6,0.025,0.14375,0.1625,0.1625,157-172
9,0.0,0.0,0.0,0.0,205-220
5,0.0,0.0,0.0,0.0,141-156
5,0.0,0.0,0.0,0.0,141-156
5,0.0,0.0,0.0,0.0,141-156
2,0.0,0.12745098039215685,0.13725490196078433,0.12745098039215685, 93-108
6,0.0,0.11976047904191617,0.11976047904191617,0.11976047904191617,157-172
7,0.0,0.12568306010928962,0.12568306010928962,0.12568306010928962,173-188
11,0.0,0.13692946058091288,0.9875518672199171,0.13692946058091288,237-252
8,0.0,0.0,0.0,0.0,189-204
5,0.0,0.0,0.0,0.0,141-156
0,0.0,0.11842105263157894,0.11842105263157894,0.11842105263157894, 43-76
5,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,141-156
7,0.0,0.0,0.0,0.0,173-188
7,0.0,0.16091954022988506,0.46551724137931033,0.16091954022988506,173-188
7,0.005780346820809248,0.0,0.005780346820809248,0.005780346820809248,173-188
9,0.0,0.15048543689320387,0.15048543689320387,0.15048543689320387,205-220
1,0.0,0.13043478260869565,0.14130434782608695,0.13043478260869565, 77-92
6,0.0,0.0,0.0,0.0,157-172
6,0.0,0.0,0.0,0.0,157-172
7,0.0,0.14606741573033707,0.14606741573033707,0.14606741573033707,173-188
8,0.0,0.0,0.0,0.0,189-204
6,0.0,0.1286549707602339,0.14035087719298245,0.1286549707602339,157-172
1,0.0,0.12087912087912088,0.12087912087912088,0.12087912087912088, 77-92
4,0.0,0.0,0.0,0.0,125-140
6,0.0,0.0,0.0,0.0,157-172
10,0.0,0.0,0.0,0.0,221-236
7,0.07446808510638298,0.14361702127659576,0.2074468085106383,0.2074468085106383,173-188
8,0.0,0.0,0.0,0.0,189-204
4,0.0,0.0916030534351145,0.0916030534351145,0.0916030534351145,125-140
5,0.0,0.1310344827586207,0.1310344827586207,0.1310344827586207,141-156
6,0.0,0.0,0.0,0.0,157-172
4,0.0,0.13138686131386862,0.13138686131386862,0.13138686131386862,125-140
5,0.0,0.0,0.0,0.0,141-156
8,0.0,0.0,0.0,0.0,189-204
8,0.0,0.0,0.0,0.0,189-204
6,0.0,0.0,0.0,0.0,157-172
7,0.0,0.0,0.0,0.0,173-188
6,0.0,0.0,0.0,0.0,157-172
4,0.0,0.12121212121212122,0.12121212121212122,0.12121212121212122,125-140
8,0.0,0.0,0.0,0.0,189-204
6,0.0,0.11377245508982035,0.11377245508982035,0.11377245508982035,157-172
7,0.0,0.0,0.0,0.0,173-188
10,0.0,0.0,0.0,0.0,221-236
3,0.0,0.13821138211382114,0.15447154471544716,0.13821138211382114,109-124
4,0.0,0.0,0.0,0.0,125-140
4,0.0,0.0,0.0,0.0,125-140
4,0.0,0.0,0.0,0.0,125-140
6,0.0,0.13095238095238096,0.13095238095238096,0.13095238095238096,157-172
7,0.0,0.0,0.0,0.0,173-188
5,0.0,0.0,0.0,0.0,141-156
7,0.0,0.14673913043478262,0.14673913043478262,0.14673913043478262,173-188
3,0.0,0.1440677966101695,0.15254237288135594,0.1440677966101695,109-124
11,0.0,0.12244897959183673,0.12244897959183673,0.12244897959183673,237-252
6,0.0,0.0,0.0,0.0,157-172
7,0.0,0.0,0.0,0.0,173-188
8,0.0,0.0,0.0,0.0,189-204
7,0.0,0.0,0.0,0.0,173-188
5,0.0,0.14084507042253522,0.14084507042253522,0.14084507042253522,141-156
7,0.0,0.1595744680851064,0.16489361702127658,0.1595744680851064,173-188
0,0.76,0.08,0.7733333333333333,0.7733333333333333, 43-76
3,0.0,0.13157894736842105,0.13157894736842105,0.13157894736842105,109-124
3,0.0,0.13114754098360656,0.13114754098360656,0.13114754098360656,109-124
2,0.0,0.0,0.0,0.0, 93-108
10,0.0,0.0,0.0,0.0,221-236
5,0.21476510067114093,0.0,0.21476510067114093,0.21476510067114093,141-156
8,0.0,0.0,0.0,0.0,189-204
6,0.10059171597633136,0.0,0.10059171597633136,0.10059171597633136,157-172
7,0.0,0.13513513513513514,0.13513513513513514,0.13513513513513514,173-188
7,0.06629834254143646,0.13259668508287292,0.1878453038674033,0.1878453038674033,173-188
6,0.0,0.0,0.0,0.0,157-172
4,0.0,0.0,0.0,0.0,125-140
10,0.5515695067264574,0.0,0.5515695067264574,0.5515695067264574,221-236
8,0.7044334975369458,0.0,0.7044334975369458,0.7044334975369458,189-204
7,0.005747126436781609,0.0,0.005747126436781609,0.005747126436781609,173-188
9,0.2557077625570776,0.136986301369863,0.3515981735159817,0.3515981735159817,205-220
8,0.005,0.0,0.005,0.005,189-204
7,0.3954802259887006,0.12994350282485875,0.4915254237288136,0.3954802259887006,173-188
5,0.0,0.0,0.0,0.0,141-156
6,0.0,0.0,0.0,0.0,157-172
6,0.0,0.0,0.0,0.0,157-172
7,0.0,0.1340782122905028,0.15083798882681565,0.1340782122905028,173-188
5,0.0,0.1437908496732026,0.1437908496732026,0.1437908496732026,141-156
10,0.5213675213675214,0.0,0.5213675213675214,0.5213675213675214,221-236
4,0.0,0.1417910447761194,0.15671641791044777,0.1417910447761194,125-140
5,0.0,0.0,0.0,0.0,141-156
6,0.018518518518518517,0.0,0.018518518518518517,0.17901234567901234,157-172
7,0.0,0.1443850267379679,0.1443850267379679,0.1443850267379679,173-188
7,0.005780346820809248,0.0,0.005780346820809248,0.005780346820809248,173-188
4,0.0,0.0,0.0,0.0,125-140
6,0.0,0.13372093023255813,0.13372093023255813,0.13372093023255813,157-172
3,0.0,0.11864406779661017,0.11864406779661017,0.11864406779661017,109-124
7,0.0,0.0,0.0,0.0,173-188
9,0.28440366972477066,0.0,0.28440366972477066,0.3761467889908257,205-220
10,0.0,0.0,0.0,0.0,221-236
7,0.6557377049180327,0.15300546448087432,0.15300546448087432,0.7049180327868853,173-188
7,0.0,0.0,0.0,0.0,173-188
7,0.0,0.0,0.0,0.0,173-188
7,0.0,0.0,0.0,0.0,173-188
8,0.0,0.0,0.0,0.0,189-204
1,0.0,0.08641975308641975,0.08641975308641975,0.08641975308641975, 77-92
8,0.0,0.0,0.0,0.0,189-204
11,0.0,0.175,0.175,0.175,237-252
9,0.0,0.0,0.0,0.0,205-220
8,0.0,0.0,0.0,0.0,189-204
3,0.0,0.12396694214876033,0.12396694214876033,0.12396694214876033,109-124
9,0.0,0.0,0.0,0.0,205-220
10,0.0,0.0,0.0,0.0,221-236
10,0.0,0.0,0.0,0.0,221-236
5,0.0,0.13380281690140844,0.13380281690140844,0.13380281690140844,141-156
7,0.0,0.0,0.0,0.0,173-188
2,0.0,0.11578947368421053,0.11578947368421053,0.11578947368421053, 93-108
10,0.4248927038626609,0.0,0.4248927038626609,0.4248927038626609,221-236
4,0.0,0.08823529411764706,0.08823529411764706,0.08823529411764706,125-140
5,0.0,0.12837837837837837,0.12837837837837837,0.12837837837837837,141-156
6,0.0,0.12195121951219512,0.12195121951219512,0.12195121951219512,157-172
3,0.0,0.0,0.0,0.0,109-124
10,0.0,0.0,0.0,0.0,221-236
5,0.0,0.17307692307692307,0.1858974358974359,0.17307692307692307,141-156
8,0.5392156862745098,0.12254901960784313,0.27450980392156865,0.5931372549019608,189-204
9,0.0,0.0,0.0,0.0,205-220
0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705, 43-76
6,0.0,0.0,0.0,0.0,157-172
7,0.0,0.0,0.0,0.0,173-188
7,0.0,0.12777777777777777,0.12777777777777777,0.12777777777777777,173-188
12,0.0,0.0,0.0,0.0,253-269
7,0.0,0.0,0.0,0.0,173-188
7,0.0,0.1348314606741573,0.1404494382022472,0.1348314606741573,173-188
6,0.0,0.15204678362573099,0.16374269005847952,0.15204678362573099,157-172
2,0.0,0.10101010101010101,0.10101010101010101,0.10101010101010101, 93-108
6,0.0,0.0,0.0,0.0,157-172
7,0.0,0.1564245810055866,0.16201117318435754,0.1564245810055866,173-188
6,0.5443786982248521,0.0,0.5443786982248521,0.6094674556213018,157-172
5,0.0,0.0,0.0,0.0,141-156
8,0.6633663366336634,0.0,0.6633663366336634,0.7326732673267327,189-204
12,0.0,0.0,0.0,0.0,253-269
8,0.0,0.0,0.0,0.0,189-204
7,0.26436781609195403,0.0,0.26436781609195403,0.26436781609195403,173-188
11,0.0,0.0,0.0,0.0,237-252
6,0.0,0.0,0.0,0.0,157-172
8,0.0,0.0,0.0,0.0,189-204
5,0.0,0.0,0.0,0.0,141-156
9,0.0,0.0,0.0,0.0,205-220
12,0.0,0.16104868913857678,0.1947565543071161,0.16104868913857678,253-269
10,0.0,0.13574660633484162,0.17194570135746606,0.13574660633484162,221-236
5,0.0,0.14482758620689656,0.14482758620689656,0.14482758620689656,141-156
8,0.0,0.0,0.0,0.0,189-204
7,0.0,0.0,0.0,0.0,173-188
8,0.0,0.0,0.0,0.0,189-204
9,0.0,0.0,0.0,0.0,205-220
7,0.0,0.0,0.0,0.0,173-188
6,0.0,0.15204678362573099,0.15204678362573099,0.15204678362573099,157-172
2,0.7358490566037735,0.16981132075471697,0.18867924528301888,0.7830188679245284, 93-108
7,0.0,0.0,0.0,0.0,173-188
5,0.0,0.12179487179487179,0.12179487179487179,0.12179487179487179,141-156
12,0.0,0.0,0.0,0.0,253-269
8,0.0,0.14814814814814814,0.15343915343915343,0.14814814814814814,189-204
11,0.0,0.0,0.0,0.0,237-252
10,0.0,0.0,0.0,0.0,221-236
11,0.0,0.0,0.0,0.0,237-252
7,0.0,0.0,0.0,0.0,173-188
10,0.0,0.0,0.0,0.0,221-236
6,0.0,0.10828025477707007,0.10828025477707007,0.10828025477707007,157-172
7,0.0,0.14367816091954022,0.14367816091954022,0.14367816091954022,173-188
10,0.0,0.0,0.0,0.0,221-236
5,0.0,0.1346153846153846,0.14102564102564102,0.1346153846153846,141-156
9,0.0,0.0,0.0,0.0,205-220
11,0.0,0.0,0.0,0.0,237-252
7,0.0,0.0,0.0,0.0,173-188
7,0.0,0.0,0.0,0.0,173-188
9,0.0,0.0,0.0,0.0,205-220
8,0.0,0.0,0.0,0.0,189-204
8,0.0,0.1218274111675127,0.1218274111675127,0.1218274111675127,189-204
9,0.0,0.0,0.0,0.0,205-220
5,0.4258064516129032,0.0,0.4258064516129032,0.4967741935483871,141-156
2,0.0,0.13725490196078433,0.13725490196078433,0.13725490196078433, 93-108
6,0.0,0.15853658536585366,0.47560975609756095,0.15853658536585366,157-172
7,0.0,0.0,0.0,0.0,173-188
6,0.0,0.12048192771084337,0.12048192771084337,0.12048192771084337,157-172
8,0.0,0.13471502590673576,0.13471502590673576,0.13471502590673576,189-204
6,0.0,0.0,0.0,0.0,157-172
7,0.0,0.0,0.0,0.0,173-188
9,0.0,0.0,0.0,0.0,205-220
11,0.0,0.0,0.0,0.0,237-252
6,0.0,0.0,0.0,0.0,157-172
9,0.0,0.1712962962962963,0.18518518518518517,0.1712962962962963,205-220
8,0.0,0.15025906735751296,0.15025906735751296,0.15025906735751296,189-204
8,0.0,0.1319796954314721,0.1319796954314721,0.1319796954314721,189-204
5,0.0,0.0,0.0,0.0,141-156
11,0.0,0.15447154471544716,0.6626016260162602,0.15447154471544716,237-252
10,0.4419642857142857,0.15178571428571427,0.16964285714285715,0.53125,221-236
7,0.5904255319148937,0.0,0.5904255319148937,0.6542553191489362,173-188
3,0.0,0.1282051282051282,0.1452991452991453,0.1282051282051282,109-124
6,0.0,0.0,0.0,0.0,157-172
6,0.0,0.0,0.0,0.0,157-172
5,0.0,0.0,0.0,0.0,141-156
3,0.0,0.09016393442622951,0.09016393442622951,0.09016393442622951,109-124
6,0.0,0.0,0.0,0.0,157-172
5,0.0,0.0,0.0,0.0,141-156
10,0.0,0.0,0.0,0.0,221-236
13,0.0,0.12915129151291513,0.12915129151291513,0.12915129151291513,270-293
8,0.0,0.12886597938144329,0.15979381443298968,0.12886597938144329,189-204
2,0.0,0.0,0.0,0.0, 93-108
3,0.0,0.125,0.43333333333333335,0.125,109-124
6,0.0,0.12280701754385964,0.1286549707602339,0.12280701754385964,157-172
2,0.0,0.1346153846153846,0.1346153846153846,0.1346153846153846, 93-108
3,0.0,0.0,0.0,0.0,109-124
11,0.004132231404958678,0.0,0.004132231404958678,0.004132231404958678,237-252
10,0.0,0.0,0.0,0.0,221-236
8,0.0,0.0,0.0,0.0,189-204
9,0.0,0.0,0.0,0.0,205-220
